,Date,Location,Series_Complete_Pop_Pct,Administered_Dose1_Pop_Pct
18035,03/07/2021,UT,6.8,15.1
18036,03/07/2021,AZ,9.8,19.1
18037,03/07/2021,SD,12.7,23.9
18038,03/07/2021,WA,10.0,18.0
18039,03/07/2021,MD,10.2,18.0
18040,03/07/2021,MH,5.6,17.9
18041,03/07/2021,IL,8.8,18.5
18042,03/07/2021,NV,9.2,17.1
18043,03/07/2021,DC,7.1,14.0
18044,03/07/2021,DE,10.1,17.5
18045,03/07/2021,VA2,0.0,0.0
18046,03/07/2021,BP2,0.0,0.0
18047,03/07/2021,NM,14.1,25.2
18048,03/07/2021,OR,10.0,17.6
18049,03/07/2021,TN,8.3,15.3
18050,03/07/2021,TX,8.1,14.9
18051,03/07/2021,ME,10.1,20.0
18052,03/07/2021,HI,11.8,19.2
18053,03/07/2021,MT,11.2,20.3
18054,03/07/2021,ND,11.9,22.4
18055,03/07/2021,FL,9.6,17.3
18056,03/07/2021,MN,10.1,19.9
18057,03/07/2021,AK,15.6,24.7
18058,03/07/2021,IA,9.0,20.0
18059,03/07/2021,RI,8.6,21.6
18060,03/07/2021,MP,14.8,21.0
18061,03/07/2021,GU,12.6,21.2
18062,03/07/2021,US,9.3,17.7
18063,03/07/2021,KY,9.7,19.0
18064,03/07/2021,AR,9.1,16.2
18065,03/07/2021,SC,9.5,16.5
18066,03/07/2021,LTC,0.0,0.0
18067,03/07/2021,IN,10.4,16.8
18068,03/07/2021,MS,9.2,16.8
18069,03/07/2021,WY,11.2,19.2
18070,03/07/2021,MO,8.6,16.4
18071,03/07/2021,GA,8.4,13.2
18072,03/07/2021,VT,10.3,19.7
18073,03/07/2021,VA,10.2,18.4
18074,03/07/2021,PR,7.2,12.5
18075,03/07/2021,KS,8.9,17.4
18076,03/07/2021,WV,12.8,20.3
18077,03/07/2021,RP,17.5,28.7
18078,03/07/2021,CO,9.9,18.2
18079,03/07/2021,MA,9.7,21.2
18080,03/07/2021,AL,8.3,14.8
18081,03/07/2021,NC,9.4,17.2
18082,03/07/2021,OH,9.5,17.1
18083,03/07/2021,LA,9.0,16.0
18084,03/07/2021,NE,10.1,18.4
18085,03/06/2021,WA,9.7,17.3
18086,03/06/2021,DD2,0.0,0.0
18087,03/06/2021,WY,11.1,19.1
18088,03/06/2021,IH2,10.0,20.5
18089,03/06/2021,NH,8.4,19.9
18090,03/06/2021,LA,9.0,15.9
18091,03/06/2021,NV,8.8,16.5
18092,03/06/2021,OK,11.3,19.8
18093,03/06/2021,FM,6.1,10.9
18094,03/06/2021,VI,7.2,14.4
18095,03/06/2021,WV,12.7,20.0
18096,03/06/2021,NE,9.6,17.8
18097,03/06/2021,RI,8.4,21.0
18098,03/06/2021,ID,8.9,16.2
18099,03/06/2021,CO,9.6,17.7
18100,03/06/2021,MD,9.9,17.6
18101,03/06/2021,NJ,9.7,19.3
18102,03/06/2021,KY,9.3,18.4
18103,03/06/2021,IA,8.1,19.2
18104,03/06/2021,VA2,0.0,0.0
18105,03/06/2021,PA,8.1,17.6
18106,03/06/2021,OR,9.7,17.0
18107,03/06/2021,NM,13.8,24.8
18108,03/06/2021,MO,8.3,15.9
18109,03/06/2021,MT,10.6,19.7
18110,03/06/2021,ND,11.6,21.6
18111,03/06/2021,FL,9.2,16.6
18112,03/06/2021,LTC,0.0,0.0
18113,03/06/2021,SC,8.8,16.0
18114,03/06/2021,SD,12.3,23.3
18115,03/06/2021,DE,9.6,16.8
18116,03/06/2021,BP2,0.0,0.0
18117,03/06/2021,GA,8.2,12.9
18118,03/06/2021,UT,6.7,15.0
18119,03/06/2021,AK,15.0,24.4
18120,03/06/2021,IL,8.3,18.0
18121,03/06/2021,ME,10.1,19.9
18122,03/06/2021,OH,9.1,16.6
18123,03/06/2021,AS,14.8,24.2
18124,03/06/2021,AZ,9.1,18.3
18125,03/06/2021,MI,9.6,17.0
18126,03/06/2021,NC,9.2,16.8
18127,03/06/2021,MA,9.3,20.7
18128,03/06/2021,MN,9.7,19.3
18129,03/06/2021,VT,9.9,19.0
18130,03/06/2021,WI,10.4,18.9
18131,03/06/2021,AR,8.8,15.8
18132,03/06/2021,AL,8.2,14.7
18133,03/06/2021,HI,11.7,19.2
18134,03/06/2021,PR,7.0,12.2
18135,03/06/2021,CT,9.0,23.1
18136,03/06/2021,NY,8.5,16.9
18137,03/06/2021,RP,17.5,28.7
18138,03/06/2021,CA,8.2,17.9
18139,03/06/2021,MH,5.5,17.2
18140,03/06/2021,US,9.0,17.3
18141,03/06/2021,TX,8.0,14.6
18142,03/06/2021,MS,8.8,16.1
18143,03/06/2021,TN,7.9,14.9
18144,03/06/2021,VA,9.9,18.0
18145,03/06/2021,GU,12.6,21.2
18146,03/06/2021,DC,7.0,13.5
18147,03/06/2021,MP,14.7,21.0
18148,03/06/2021,KS,8.5,16.9
18149,03/06/2021,IN,10.1,16.4
18150,03/05/2021,OH,8.8,16.0
18151,03/05/2021,DE,9.2,16.3
18152,03/05/2021,ID,8.5,15.8
18153,03/05/2021,AK,14.6,23.9
18154,03/05/2021,HI,11.3,18.7
18155,03/05/2021,CT,8.9,22.2
18156,03/05/2021,GA,7.9,12.6
18157,03/05/2021,MN,9.3,18.5
18158,03/05/2021,LTC,0.0,0.0
18159,03/05/2021,VT,9.7,18.4
18160,03/05/2021,VA,9.6,17.6
18161,03/05/2021,VA2,0.0,0.0
18162,03/05/2021,KS,8.2,16.3
18163,03/05/2021,WV,12.3,19.3
18164,03/05/2021,AZ,9.0,18.2
18165,03/05/2021,NM,13.0,23.9
18166,03/05/2021,DD2,0.0,0.0
18167,03/05/2021,UT,6.4,14.2
18168,03/05/2021,MP,14.6,20.4
18169,03/05/2021,LA,9.0,15.9
18170,03/05/2021,MT,10.0,19.2
18171,03/05/2021,VI,7.0,13.9
18172,03/05/2021,GU,12.6,21.2
18173,03/05/2021,ND,11.4,20.8
18174,03/05/2021,MA,8.8,20.0
18175,03/05/2021,WA,9.3,16.8
18176,03/05/2021,IA,7.0,18.4
18177,03/05/2021,KY,8.9,17.7
18178,03/05/2021,NY,8.2,16.2
18179,03/05/2021,WI,10.0,18.2
18180,03/05/2021,TN,7.7,14.5
18181,03/05/2021,MH,4.9,16.6
18182,03/05/2021,WY,10.2,18.1
18183,03/05/2021,RI,8.1,20.3
18184,03/05/2021,IH2,9.5,20.0
18185,03/05/2021,OK,11.0,19.2
18186,03/05/2021,CO,9.1,17.2
18187,03/05/2021,IN,9.7,16.0
18188,03/05/2021,SC,8.3,15.5
18189,03/05/2021,BP2,0.0,0.0
18190,03/05/2021,ME,9.5,19.2
18191,03/05/2021,MS,8.5,15.6
18192,03/05/2021,NH,8.1,19.3
18193,03/05/2021,MO,8.0,15.4
18194,03/05/2021,FM,5.8,10.7
18195,03/05/2021,NC,8.9,16.3
18196,03/05/2021,PA,7.7,17.0
18197,03/05/2021,MI,9.3,16.5
18198,03/05/2021,PR,6.8,11.9
18199,03/05/2021,OR,9.4,16.4
18200,03/05/2021,IL,7.8,17.4
18201,03/05/2021,NJ,9.3,18.7
18202,03/05/2021,NE,9.6,17.8
18203,03/05/2021,MD,9.4,17.0
18204,03/05/2021,US,8.6,16.7
18205,03/05/2021,FL,8.9,15.9
18206,03/05/2021,AL,7.8,14.4
18207,03/05/2021,RP,17.5,28.7
18208,03/05/2021,DC,6.4,13.1
18209,03/05/2021,NV,8.5,16.0
18210,03/05/2021,TX,7.7,14.1
18211,03/05/2021,SD,11.9,22.5
18212,03/05/2021,AS,14.8,24.2
18213,03/05/2021,AR,8.5,15.4
18214,03/05/2021,CA,7.9,17.4
18215,03/04/2021,TN,0.0,14.1
18216,03/04/2021,US,0.0,16.3
18217,03/04/2021,IA,0.0,18.0
18218,03/04/2021,OK,0.0,18.7
18219,03/04/2021,SD,0.0,21.9
18220,03/04/2021,FM,0.0,10.5
18221,03/04/2021,RP,0.0,28.7
18222,03/04/2021,CT,0.0,21.3
18223,03/04/2021,ND,0.0,20.1
18224,03/04/2021,AL,0.0,14.0
18225,03/04/2021,MI,0.0,15.9
18226,03/04/2021,DC,0.0,12.8
18227,03/04/2021,BP2,0.0,0.0
18228,03/04/2021,LTC,0.0,0.0
18229,03/04/2021,VI,0.0,13.5
18230,03/04/2021,ME,0.0,17.1
18231,03/04/2021,TX,0.0,13.6
18232,03/04/2021,MO,0.0,15.0
18233,03/04/2021,VA,0.0,17.2
18234,03/04/2021,GA,0.0,12.3
18235,03/04/2021,OR,0.0,16.1
18236,03/04/2021,MD,0.0,16.4
18237,03/04/2021,NY,0.0,15.7
18238,03/04/2021,LA,0.0,15.4
18239,03/04/2021,MS,0.0,15.1
18240,03/04/2021,AZ,0.0,17.8
18241,03/04/2021,IL,0.0,17.0
18242,03/04/2021,PA,0.0,16.2
18243,03/04/2021,VA2,0.0,0.0
18244,03/04/2021,WV,0.0,18.5
18245,03/04/2021,NV,0.0,15.5
18246,03/04/2021,MA,0.0,19.5
18247,03/04/2021,CA,0.0,17.1
18248,03/04/2021,GU,0.0,21.1
18249,03/04/2021,OH,0.0,15.6
18250,03/04/2021,MT,0.0,18.7
18251,03/04/2021,WA,0.0,16.3
18252,03/04/2021,MH,0.0,16.1
18253,03/04/2021,AS,0.0,24.2
18254,03/04/2021,DD2,0.0,0.0
18255,03/04/2021,NC,0.0,16.1
18256,03/04/2021,ID,0.0,15.4
18257,03/04/2021,MP,0.0,20.1
18258,03/04/2021,VT,0.0,17.9
18259,03/04/2021,NE,0.0,17.2
18260,03/04/2021,UT,0.0,13.2
18261,03/04/2021,AK,0.0,23.6
18262,03/04/2021,AR,0.0,15.0
18263,03/04/2021,KY,0.0,17.0
18264,03/04/2021,SC,0.0,15.2
18265,03/04/2021,IH2,0.0,19.5
18266,03/04/2021,WY,0.0,17.9
18267,03/04/2021,WI,0.0,17.6
18268,03/04/2021,NM,0.0,23.3
18269,03/04/2021,RI,0.0,19.7
18270,03/04/2021,NH,0.0,18.8
18271,03/04/2021,CO,0.0,16.9
18272,03/04/2021,FL,0.0,15.5
18273,03/04/2021,PR,0.0,11.9
18274,03/04/2021,DE,0.0,15.9
18275,03/04/2021,KS,0.0,15.9
18276,03/04/2021,HI,0.0,18.3
18277,03/04/2021,MN,0.0,18.0
18278,03/04/2021,NJ,0.0,18.1
18279,03/04/2021,IN,0.0,15.6
18280,03/03/2021,MP,0.0,19.8
18281,03/03/2021,NM,0.0,23.1
18282,03/03/2021,PA,0.0,15.8
18283,03/03/2021,OR,0.0,15.8
18284,03/03/2021,PR,0.0,11.5
18285,03/03/2021,WA,0.0,15.9
18286,03/03/2021,FM,0.0,10.5
18287,03/03/2021,GU,0.0,20.8
18288,03/03/2021,AR,0.0,14.7
18289,03/03/2021,NH,0.0,18.3
18290,03/03/2021,ND,0.0,19.8
18291,03/03/2021,AL,0.0,13.8
18292,03/03/2021,KY,0.0,16.5
18293,03/03/2021,CO,0.0,16.6
18294,03/03/2021,MI,0.0,15.6
18295,03/03/2021,NJ,0.0,17.5
18296,03/03/2021,DD2,0.0,0.0
18297,03/03/2021,OH,0.0,15.3
18298,03/03/2021,WI,0.0,17.2
18299,03/03/2021,US,0.0,15.9
18300,03/03/2021,TX,0.0,13.3
18301,03/03/2021,TN,0.0,13.8
18302,03/03/2021,HI,0.0,17.9
18303,03/03/2021,MD,0.0,16.0
18304,03/03/2021,IL,0.0,16.7
18305,03/03/2021,IN,0.0,15.4
18306,03/03/2021,RI,0.0,19.1
18307,03/03/2021,IH2,0.0,19.1
18308,03/03/2021,VA2,0.0,0.0
18309,03/03/2021,ME,0.0,17.1
18310,03/03/2021,BP2,0.0,0.0
18311,03/03/2021,LA,0.0,15.0
18312,03/03/2021,SD,0.0,21.5
18313,03/03/2021,VI,0.0,12.5
18314,03/03/2021,LTC,0.0,0.0
18315,03/03/2021,DC,0.0,12.3
18316,03/03/2021,RP,0.0,28.7
18317,03/03/2021,WV,0.0,18.0
18318,03/03/2021,UT,0.0,13.2
18319,03/03/2021,MN,0.0,17.6
18320,03/03/2021,VA,0.0,16.8
18321,03/03/2021,CA,0.0,16.9
18322,03/03/2021,IA,0.0,17.7
18323,03/03/2021,NE,0.0,16.7
18324,03/03/2021,CT,0.0,20.7
18325,03/03/2021,OK,0.0,18.2
18326,03/03/2021,MS,0.0,14.7
18327,03/03/2021,AK,0.0,23.3
18328,03/03/2021,KS,0.0,15.5
18329,03/03/2021,NC,0.0,15.9
18330,03/03/2021,MO,0.0,14.6
18331,03/03/2021,NV,0.0,15.2
18332,03/03/2021,NY,0.0,15.2
18333,03/03/2021,SC,0.0,14.9
18334,03/03/2021,MA,0.0,19.0
18335,03/03/2021,MT,0.0,18.2
18336,03/03/2021,VT,0.0,17.7
18337,03/03/2021,GA,0.0,12.1
18338,03/03/2021,WY,0.0,17.9
18339,03/03/2021,MH,0.0,15.1
18340,03/03/2021,FL,0.0,15.1
18341,03/03/2021,AS,0.0,23.4
18342,03/03/2021,ID,0.0,15.1
18343,03/03/2021,DE,0.0,15.4
18344,03/03/2021,AZ,0.0,17.5
18345,03/02/2021,OR,0.0,15.6
18346,03/02/2021,GA,0.0,12.0
18347,03/02/2021,TX,0.0,12.9
18348,03/02/2021,ND,0.0,19.6
18349,03/02/2021,AZ,0.0,17.4
18350,03/02/2021,TN,0.0,13.4
18351,03/02/2021,OH,0.0,15.0
18352,03/02/2021,PR,0.0,11.2
18353,03/02/2021,AL,0.0,13.5
18354,03/02/2021,LA,0.0,14.7
18355,03/02/2021,ID,0.0,14.9
18356,03/02/2021,WY,0.0,17.3
18357,03/02/2021,MP,0.0,19.5
18358,03/02/2021,ME,0.0,17.0
18359,03/02/2021,VI,0.0,12.3
18360,03/02/2021,CO,0.0,16.2
18361,03/02/2021,AR,0.0,14.3
18362,03/02/2021,MH,0.0,15.1
18363,03/02/2021,NV,0.0,15.0
18364,03/02/2021,WA,0.0,15.6
18365,03/02/2021,IN,0.0,15.2
18366,03/02/2021,MT,0.0,17.9
18367,03/02/2021,HI,0.0,17.8
18368,03/02/2021,MA,0.0,18.5
18369,03/02/2021,KY,0.0,16.2
18370,03/02/2021,VA2,0.0,0.0
18371,03/02/2021,WV,0.0,17.8
18372,03/02/2021,IA,0.0,17.5
18373,03/02/2021,IH2,0.0,18.8
18374,03/02/2021,SC,0.0,14.8
18375,03/02/2021,NE,0.0,16.4
18376,03/02/2021,UT,0.0,12.7
18377,03/02/2021,SD,0.0,21.1
18378,03/02/2021,NJ,0.0,17.0
18379,03/02/2021,AS,0.0,23.4
18380,03/02/2021,OK,0.0,17.9
18381,03/02/2021,GU,0.0,20.8
18382,03/02/2021,LTC,0.0,0.0
18383,03/02/2021,BP2,0.0,0.0
18384,03/02/2021,DE,0.0,15.0
18385,03/02/2021,RI,0.0,18.6
18386,03/02/2021,NM,0.0,22.7
18387,03/02/2021,WI,0.0,16.9
18388,03/02/2021,MD,0.0,15.3
18389,03/02/2021,PA,0.0,15.6
18390,03/02/2021,AK,0.0,23.1
18391,03/02/2021,MN,0.0,17.2
18392,03/02/2021,US,0.0,15.6
18393,03/02/2021,DD2,0.0,0.0
18394,03/02/2021,FL,0.0,14.8
18395,03/02/2021,VT,0.0,17.5
18396,03/02/2021,MO,0.0,14.2
18397,03/02/2021,FM,0.0,10.4
18398,03/02/2021,NH,0.0,17.8
18399,03/02/2021,MS,0.0,14.4
18400,03/02/2021,VA,0.0,16.4
18401,03/02/2021,MI,0.0,15.4
18402,03/02/2021,NY,0.0,14.8
18403,03/02/2021,NC,0.0,15.5
18404,03/02/2021,CT,0.0,20.2
18405,03/02/2021,DC,0.0,12.1
18406,03/02/2021,KS,0.0,15.2
18407,03/02/2021,IL,0.0,16.4
18408,03/02/2021,RP,0.0,28.7
18409,03/02/2021,CA,0.0,16.5
18410,03/01/2021,RI,0.0,18.1
18411,03/01/2021,AS,0.0,22.2
18412,03/01/2021,AZ,0.0,17.1
18413,03/01/2021,MO,0.0,14.1
18414,03/01/2021,AR,0.0,14.1
18415,03/01/2021,WV,0.0,17.8
18416,03/01/2021,CO,0.0,16.1
18417,03/01/2021,FL,0.0,14.7
18418,03/01/2021,MH,0.0,15.1
18419,03/01/2021,ID,0.0,14.7
18420,03/01/2021,UT,0.0,12.2
18421,03/01/2021,WY,0.0,17.3
18422,03/01/2021,FM,0.0,10.3
18423,03/01/2021,MP,0.0,19.2
18424,03/01/2021,KY,0.0,16.0
18425,03/01/2021,NM,0.0,22.4
18426,03/01/2021,CT,0.0,20.0
18427,03/01/2021,SC,0.0,14.7
18428,03/01/2021,PA,0.0,15.3
18429,03/01/2021,HI,0.0,17.7
18430,03/01/2021,MN,0.0,17.1
18431,03/01/2021,PR,0.0,11.2
18432,03/01/2021,NV,0.0,14.9
18433,03/01/2021,NY,0.0,14.3
18434,03/01/2021,DC,0.0,12.0
18435,03/01/2021,LA,0.0,14.6
18436,03/01/2021,KS,0.0,15.1
18437,03/01/2021,ND,0.0,19.6
18438,03/01/2021,DE,0.0,15.0
18439,03/01/2021,OK,0.0,17.8
18440,03/01/2021,GA,0.0,11.9
18441,03/01/2021,MA,0.0,18.3
18442,03/01/2021,IA,0.0,17.3
18443,03/01/2021,NC,0.0,15.4
18444,03/01/2021,MS,0.0,14.2
18445,03/01/2021,NJ,0.0,16.3
18446,03/01/2021,IN,0.0,15.1
18447,03/01/2021,US,0.0,15.3
18448,03/01/2021,MD,0.0,15.0
18449,03/01/2021,VT,0.0,17.2
18450,03/01/2021,RP,0.0,28.7
18451,03/01/2021,DD2,0.0,0.0
18452,03/01/2021,OH,0.0,14.7
18453,03/01/2021,LTC,0.0,0.0
18454,03/01/2021,IL,0.0,16.1
18455,03/01/2021,MI,0.0,15.2
18456,03/01/2021,VA2,0.0,0.0
18457,03/01/2021,WI,0.0,16.7
18458,03/01/2021,AL,0.0,13.3
18459,03/01/2021,NH,0.0,17.4
18460,03/01/2021,VA,0.0,16.2
18461,03/01/2021,IH2,0.0,18.7
18462,03/01/2021,MT,0.0,17.9
18463,03/01/2021,BP2,0.0,0.0
18464,03/01/2021,VI,0.0,12.1
18465,03/01/2021,TX,0.0,12.2
18466,03/01/2021,WA,0.0,15.3
18467,03/01/2021,OR,0.0,15.4
18468,03/01/2021,CA,0.0,15.9
18469,03/01/2021,SD,0.0,21.1
18470,03/01/2021,GU,0.0,20.8
18471,03/01/2021,ME,0.0,17.0
18472,03/01/2021,AK,0.0,23.0
18473,03/01/2021,NE,0.0,16.1
18474,03/01/2021,TN,0.0,13.2
18475,02/28/2021,KS,0.0,14.8
18476,02/28/2021,KY,0.0,15.6
18477,02/28/2021,RP,0.0,28.7
18478,02/28/2021,NH,0.0,17.2
18479,02/28/2021,TN,0.0,12.9
18480,02/28/2021,FM,0.0,10.2
18481,02/28/2021,BP2,0.0,0.0
18482,02/28/2021,MS,0.0,13.9
18483,02/28/2021,RI,0.0,17.3
18484,02/28/2021,NV,0.0,14.5
18485,02/28/2021,MN,0.0,16.7
18486,02/28/2021,IH2,0.0,18.3
18487,02/28/2021,AL,0.0,13.3
18488,02/28/2021,AK,0.0,22.8
18489,02/28/2021,OH,0.0,14.4
18490,02/28/2021,OR,0.0,15.0
18491,02/28/2021,PR,0.0,11.1
18492,02/28/2021,SC,0.0,14.3
18493,02/28/2021,MD,0.0,14.6
18494,02/28/2021,VA2,0.0,0.0
18495,02/28/2021,ND,0.0,19.3
18496,02/28/2021,MH,0.0,15.1
18497,02/28/2021,ME,0.0,16.9
18498,02/28/2021,VA,0.0,15.8
18499,02/28/2021,IL,0.0,15.8
18500,02/28/2021,LTC,0.0,0.0
18501,02/28/2021,GA,0.0,11.9
18502,02/28/2021,MO,0.0,13.2
18503,02/28/2021,VT,0.0,16.8
18504,02/28/2021,ID,0.0,14.4
18505,02/28/2021,AS,0.0,22.2
18506,02/28/2021,NY,0.0,13.8
18507,02/28/2021,NE,0.0,16.0
18508,02/28/2021,PA,0.0,14.9
18509,02/28/2021,GU,0.0,20.8
18510,02/28/2021,MA,0.0,17.7
18511,02/28/2021,NJ,0.0,16.0
18512,02/28/2021,OK,0.0,17.4
18513,02/28/2021,WA,0.0,14.9
18514,02/28/2021,CA,0.0,15.5
18515,02/28/2021,MT,0.0,17.7
18516,02/28/2021,US,0.0,15.0
18517,02/28/2021,LA,0.0,14.3
18518,02/28/2021,NC,0.0,15.0
18519,02/28/2021,WI,0.0,16.5
18520,02/28/2021,AR,0.0,13.9
18521,02/28/2021,MI,0.0,14.9
18522,02/28/2021,SD,0.0,20.8
18523,02/28/2021,CT,0.0,19.4
18524,02/28/2021,VI,0.0,12.1
18525,02/28/2021,HI,0.0,17.5
18526,02/28/2021,TX,0.0,12.2
18527,02/28/2021,UT,0.0,12.2
18528,02/28/2021,WV,0.0,17.7
18529,02/28/2021,IA,0.0,16.9
18530,02/28/2021,DC,0.0,11.9
18531,02/28/2021,DD2,0.0,0.0
18532,02/28/2021,DE,0.0,14.8
18533,02/28/2021,MP,0.0,18.8
18534,02/28/2021,NM,0.0,22.3
18535,02/28/2021,WY,0.0,17.3
18536,02/28/2021,AZ,0.0,16.8
18537,02/28/2021,FL,0.0,14.7
18538,02/28/2021,CO,0.0,15.7
18539,02/28/2021,IN,0.0,14.9
18540,02/27/2021,HI,0.0,17.2
18541,02/27/2021,GU,0.0,20.6
18542,02/27/2021,KS,0.0,14.3
18543,02/27/2021,CO,0.0,15.2
18544,02/27/2021,NM,0.0,21.5
18545,02/27/2021,OH,0.0,14.0
18546,02/27/2021,NY,0.0,13.3
18547,02/27/2021,KY,0.0,15.2
18548,02/27/2021,SD,0.0,20.2
18549,02/27/2021,LTC,0.0,0.0
18550,02/27/2021,US,0.0,14.6
18551,02/27/2021,FL,0.0,14.1
18552,02/27/2021,MT,0.0,17.2
18553,02/27/2021,WI,0.0,16.1
18554,02/27/2021,IL,0.0,15.5
18555,02/27/2021,ID,0.0,14.0
18556,02/27/2021,OK,0.0,16.8
18557,02/27/2021,WV,0.0,17.6
18558,02/27/2021,NV,0.0,14.2
18559,02/27/2021,VA2,0.0,0.0
18560,02/27/2021,CT,0.0,18.8
18561,02/27/2021,SC,0.0,14.1
18562,02/27/2021,PR,0.0,11.0
18563,02/27/2021,VA,0.0,15.4
18564,02/27/2021,ND,0.0,18.7
18565,02/27/2021,MH,0.0,14.4
18566,02/27/2021,TX,0.0,11.9
18567,02/27/2021,BP2,0.0,0.0
18568,02/27/2021,NC,0.0,14.3
18569,02/27/2021,IH2,0.0,17.8
18570,02/27/2021,OR,0.0,14.6
18571,02/27/2021,NJ,0.0,15.6
18572,02/27/2021,MP,0.0,18.6
18573,02/27/2021,MO,0.0,13.1
18574,02/27/2021,NH,0.0,16.5
18575,02/27/2021,TN,0.0,12.4
18576,02/27/2021,FM,0.0,10.2
18577,02/27/2021,MI,0.0,14.5
18578,02/27/2021,PA,0.0,14.6
18579,02/27/2021,AZ,0.0,16.4
18580,02/27/2021,WA,0.0,14.5
18581,02/27/2021,AL,0.0,13.1
18582,02/27/2021,CA,0.0,15.2
18583,02/27/2021,LA,0.0,13.8
18584,02/27/2021,IA,0.0,16.3
18585,02/27/2021,DC,0.0,11.3
18586,02/27/2021,MN,0.0,15.8
18587,02/27/2021,RI,0.0,16.6
18588,02/27/2021,AK,0.0,22.4
18589,02/27/2021,DE,0.0,14.5
18590,02/27/2021,DD2,0.0,0.0
18591,02/27/2021,VT,0.0,16.3
18592,02/27/2021,WY,0.0,16.8
18593,02/27/2021,ME,0.0,16.9
18594,02/27/2021,MA,0.0,17.3
18595,02/27/2021,AR,0.0,13.4
18596,02/27/2021,MD,0.0,14.2
18597,02/27/2021,MS,0.0,13.5
18598,02/27/2021,NE,0.0,15.2
18599,02/27/2021,VI,0.0,11.9
18600,02/27/2021,AS,0.0,22.2
18601,02/27/2021,GA,0.0,11.9
18602,02/27/2021,UT,0.0,12.2
18603,02/27/2021,IN,0.0,14.7
18604,02/27/2021,RP,0.0,28.7
18605,02/26/2021,AK,0.0,22.1
18606,02/26/2021,NE,0.0,15.2
18607,02/26/2021,RI,0.0,15.8
18608,02/26/2021,GA,0.0,11.7
18609,02/26/2021,BP2,0.0,0.0
18610,02/26/2021,TX,0.0,11.7
18611,02/26/2021,DD2,0.0,0.0
18612,02/26/2021,OK,0.0,16.4
18613,02/26/2021,PR,0.0,11.0
18614,02/26/2021,VA,0.0,14.9
18615,02/26/2021,MT,0.0,16.8
18616,02/26/2021,AS,0.0,22.2
18617,02/26/2021,FL,0.0,13.9
18618,02/26/2021,ND,0.0,17.7
18619,02/26/2021,OH,0.0,13.6
18620,02/26/2021,SD,0.0,19.5
18621,02/26/2021,TN,0.0,12.0
18622,02/26/2021,AZ,0.0,16.0
18623,02/26/2021,MD,0.0,13.9
18624,02/26/2021,MS,0.0,13.0
18625,02/26/2021,CA,0.0,14.8
18626,02/26/2021,AR,0.0,13.1
18627,02/26/2021,VT,0.0,15.8
18628,02/26/2021,RP,0.0,28.7
18629,02/26/2021,ME,0.0,15.8
18630,02/26/2021,MI,0.0,14.0
18631,02/26/2021,MA,0.0,16.9
18632,02/26/2021,LA,0.0,13.3
18633,02/26/2021,NH,0.0,15.9
18634,02/26/2021,AL,0.0,12.8
18635,02/26/2021,KS,0.0,13.9
18636,02/26/2021,MH,0.0,14.4
18637,02/26/2021,IN,0.0,14.3
18638,02/26/2021,IL,0.0,15.2
18639,02/26/2021,GU,0.0,20.3
18640,02/26/2021,VI,0.0,11.8
18641,02/26/2021,MP,0.0,18.3
18642,02/26/2021,WA,0.0,14.2
18643,02/26/2021,CO,0.0,15.2
18644,02/26/2021,HI,0.0,16.8
18645,02/26/2021,OR,0.0,14.1
18646,02/26/2021,NY,0.0,13.0
18647,02/26/2021,WI,0.0,15.6
18648,02/26/2021,WY,0.0,16.4
18649,02/26/2021,DE,0.0,14.2
18650,02/26/2021,ID,0.0,13.6
18651,02/26/2021,WV,0.0,16.9
18652,02/26/2021,KY,0.0,14.6
18653,02/26/2021,NJ,0.0,15.2
18654,02/26/2021,IH2,0.0,17.2
18655,02/26/2021,IA,0.0,15.6
18656,02/26/2021,PA,0.0,14.1
18657,02/26/2021,DC,0.0,10.8
18658,02/26/2021,UT,0.0,11.8
18659,02/26/2021,LTC,0.0,0.0
18660,02/26/2021,NM,0.0,20.9
18661,02/26/2021,US,0.0,14.2
18662,02/26/2021,VA2,0.0,0.0
18663,02/26/2021,SC,0.0,13.8
18664,02/26/2021,CT,0.0,18.2
18665,02/26/2021,MO,0.0,12.6
18666,02/26/2021,MN,0.0,15.1
18667,02/26/2021,NC,0.0,13.8
18668,02/26/2021,NV,0.0,13.9
18669,02/26/2021,FM,0.0,10.0
18670,02/25/2021,CA,0.0,14.5
18671,02/25/2021,MH,0.0,13.8
18672,02/25/2021,MA,0.0,16.5
18673,02/25/2021,CT,0.0,17.6
18674,02/25/2021,NV,0.0,13.6
18675,02/25/2021,NC,0.0,13.4
18676,02/25/2021,OH,0.0,13.4
18677,02/25/2021,CO,0.0,14.9
18678,02/25/2021,NY,0.0,12.8
18679,02/25/2021,MP,0.0,17.8
18680,02/25/2021,WY,0.0,16.1
18681,02/25/2021,NE,0.0,14.5
18682,02/25/2021,IL,0.0,14.6
18683,02/25/2021,KY,0.0,14.1
18684,02/25/2021,IN,0.0,14.1
18685,02/25/2021,SD,0.0,18.9
18686,02/25/2021,RI,0.0,15.2
18687,02/25/2021,ND,0.0,17.0
18688,02/25/2021,WA,0.0,14.0
18689,02/25/2021,WI,0.0,15.3
18690,02/25/2021,GA,0.0,11.5
18691,02/25/2021,TX,0.0,11.4
18692,02/25/2021,MI,0.0,13.7
18693,02/25/2021,KS,0.0,13.5
18694,02/25/2021,AR,0.0,12.8
18695,02/25/2021,VA,0.0,14.5
18696,02/25/2021,DE,0.0,13.9
